,Unnamed: 0,Unnamed: 0.1,address,business type,city,lat,long,names,number of yelp reviews,yelp rating,zip
203,203,278.0,140 Main St,Breweries,El Segundo,33.9177085,-118.4156584,El Segundo Brewing,340.0,4.5,90245.0
204,204,279.0,41537 Cherry St,Breweries,Murrieta,33.5266085597497,-117.173675004824,Electric Brewing Co,120.0,4.5,92562.0
205,205,280.0,10082 San Pablo Ave,Breweries,El Cerrito,37.9020483,-122.30305359999998,Elevation 66 Brewing Co,586.0,4.0,94530.0
206,206,281.0,65 Hangar Way,Breweries,Watsonville,36.927668671087496,-121.78986854623899,Elkhorn Slough Brewing Company,38.0,4.5,95076.0
207,207,282.0,5010 Mission Center Rd,Breweries,San Diego,32.76701,-117.15415,Gordon Biersch Brewery Restaurant,1028.0,3.5,92108.0
208,208,285.0,150 Mason Cir,Breweries,Concord,38.00994,-122.03898000000001,Epidemic Ales,138.0,4.5,94520.0
209,209,286.0,3052 El Cajon Blvd,Breweries,San Diego,32.755719899999995,-117.12873,Eppig Brewing,98.0,4.5,92104.0
210,210,287.0,721 Nevada St,Breweries,Redlands,34.0613621881783,-117.218534365082,Escape Craft Brewery,147.0,4.5,92373.0
211,211,288.0,649 Rock Springs Rd,Breweries,Escondido,33.1246,-117.09703,Escondido Brewing Company,45.0,4.5,92025.0
212,212,291.0,2060 Chicago Ave,Breweries,Riverside,33.99257,-117.34727,Euryale Brewing Company,51.0,4.5,92507.0
213,213,292.0,2501 Monarch St,Breweries,Alameda,37.786577,-122.309303,Faction Brewing,482.0,4.5,94501.0
214,214,293.0,7988 California Ave,Breweries,Fair Oaks,38.642127,-121.26953799999998,Fair Oaks Brew Pub,368.0,4.0,95628.0
215,215,294.0,4542 30th St,Breweries,San Diego,32.760067,-117.13059799999999,Fall Brewing Company,262.0,4.0,92116.0
216,216,295.0,1030 E Cypress Ave,Breweries,Redding,40.5714,-122.35113999999999,Fall River Taphouse,135.0,4.5,96002.0
217,217,299.0,420 3rd St,Breweries,Oakland,37.796718670143704,-122.275307850443,Federation Brewing,52.0,4.5,94607.0
218,218,300.0,1160 6th St,Breweries,Berkeley,37.8813555,-122.3019801,Fieldwork Brewing Co.,521.0,4.5,94710.0
219,219,301.0,11197 Brockway Rd,Breweries,Truckee,39.3219439,-120.16332549999998,Fifty Fifty Brewing,584.0,3.5,96161.0
220,220,303.0,45 Industrial Way,Breweries,Buellton,34.610659999999996,-120.2023,Figueroa Mountain Brewing Company,302.0,4.5,93427.0
221,221,304.0,1462 E Grand Ave,Breweries,Arroyo Grande,35.12105,-120.60583999999999,Figueroa Mountain Brewing,347.0,4.0,93420.0
222,222,305.0,137 Anacapa St,Breweries,Santa Barbara,34.41462841484,-119.690788274147,Figueroa Mountain Brewing Co.,390.0,4.0,93101.0
223,223,306.0,30770 Russell Ranch Rd,Breweries,Westlake Village,34.14732,-118.79553100000001,Figueroa Mountain Brewing Co.,347.0,3.5,91362.0
224,224,307.0,1600 California St,Breweries,Redding,40.582229999999996,-122.39173000000001,Final Draft Brewing Company,295.0,4.0,96001.0
225,225,312.0,3000 Fulkerth Rd,Breweries,Turlock,37.50673791211271,-120.88276255952499,Dust Bowl Brewery Taproom,648.0,3.5,95380.0
226,226,313.0,701 Escobar St,Breweries,Martinez,38.01829,-122.13687,Five Suns Brewing,68.0,4.5,94553.0
227,227,314.0,31133 Via Colinas,Breweries,Westlake Village,34.15401,-118.80361,Five Threads Brewing Company,139.0,4.5,91362.0
228,228,315.0,9 W Locust St,Breweries,Lodi,38.136744066043896,-121.272657439113,Five Window Beer Co.,97.0,4.5,95240.0
229,229,316.0,126 N Wood Rd,Breweries,Camarillo,34.217929999999996,-119.09545,Flat Fish Brewing,15.0,4.0,93010.0
230,230,317.0,9183 Survey Rd,Breweries,Elk Grove,38.37582603606821,-121.35867588222,Flatland Brewing Company,81.0,4.5,95624.0
231,231,321.0,12401 Folsom Blvd,Breweries,Rancho Cordova,38.63023,-121.21523,Fort Rock Brewing,119.0,4.0,95742.0
232,232,322.0,4621 24th St,Breweries,Sacramento,38.5335119205448,-121.482852101326,Fountainhead Brewing Company,63.0,4.5,95822.0
233,233,323.0,18421 Gothard St,Breweries,Huntington Beach,33.6950722,-117.9998932,Four Sons Brewing,341.0,4.5,92648.0
234,234,324.0,3736 Florence St,Breweries,Redwood City,37.4782534,-122.1869481,Freewheel Brewing Company,286.0,4.0,94063.0
235,235,325.0,2931 Gilroy St,Breweries,Los Angeles,34.107,-118.25133000000001,Frogtown Brewery,96.0,4.5,90039.0
236,236,326.0,620 F St,Breweries,Fresno,36.72707,-119.79066,Full Circle Brewing Company,68.0,3.5,93706.0
237,237,327.0,23301 Avenida De La Carlota,Breweries,Laguna Hills,33.624239462539,-117.718149466636,GameCraft Brewing,129.0,4.5,92653.0
238,238,330.0,1960 Adeline St,Breweries,Oakland,37.8141252908212,-122.284134887159,Ghost Town Brewing,84.0,4.5,94607.0
239,239,331.0,965 Brewster Ave,Breweries,Redwood City,37.48744,-122.2352,Ghostwood Beer Company,43.0,4.0,94063.0
240,240,333.0,600 Wise Rd,Breweries,Lincoln,38.924414,-121.268675,GoatHouse Brewing Co,175.0,4.5,95648.0
241,241,335.0,5410 W San Fernando Rd,Breweries,Los Angeles,34.15064,-118.27445300000001,Golden Road Brewing,2296.0,4.0,90039.0
242,242,337.0,1716 L St,Breweries,Sacramento,38.575238725568,-121.484233910877,Big Stump Brew Company,142.0,4.5,95811.0
243,243,339.0,1252 Memorex Dr,Breweries,Santa Clara,37.361290113780896,-121.95357655620701,Golden State Brewery,157.0,4.5,95050.0
244,244,340.0,906 Western Ave,Breweries,Glendale,34.167745399999994,-118.293001,Brewyard Beer Company,146.0,4.5,91201.0
245,245,341.0,5010 Mission Center Rd,Breweries,San Diego,32.76701,-117.15415,Gordon Biersch Brewery Restaurant,1028.0,3.5,92108.0
246,246,343.0,141 E Main St,Breweries,Grass Valley,39.2193141616587,-121.060496717691,Grass Valley Brewing Company,22.0,4.5,95945.0
247,247,344.0,9920 Pacific Heights Blvd,Breweries,San Diego,32.90016,-117.19086000000001,Gravity Heights,259.0,4.5,92121.0
248,248,346.0,4200 Resnik Ct,Breweries,Bakersfield,35.31635,-119.08691,Great Change Brewing,29.0,4.5,93313.0
249,249,347.0,2294 N Batavia St,Breweries,Orange,33.826229999999995,-117.86396,Green Cheek Beer Company,136.0,4.5,92865.0
250,250,348.0,6550 Mira Mesa Blvd,Breweries,San Diego,32.9071098,-117.17775879999999,Green Flash Brewing Co,996.0,4.5,92121.0
251,251,349.0,4771 Arroyo Vista,Breweries,Livermore,37.69916,-121.73873999999999,Shadow Puppet Brewing Company,161.0,4.5,94551.0
252,252,351.0,10151 Prospect Ave,Breweries,Santee,32.8312456048275,-116.976399429396,Groundswell Brewing Company,26.0,4.0,92071.0
253,253,352.0,5674 El Camino Real,Breweries,Carlsbad,33.138731,-117.273619,Guadalupe Brewery,20.0,4.0,92008.0
254,254,353.0,2960 Randolph Ave,Breweries,Costa Mesa,33.678882598877,-117.887275695801,Gunwhale Ales,195.0,4.0,92626.0
255,255,354.0,1661 Upper Pacific Dr,Breweries,Shelter Cove,40.02466,-124.06865,Gyppo Ale Mill,27.0,4.5,95589.0
256,256,357.0,9757 7th St,Breweries,Rancho Cucamonga,34.0880476219532,-117.591965138057,Hamilton Family Brewery,308.0,4.5,91730.0
257,257,358.0,9771 Variel Ave,Breweries,Los Angeles,34.2482134960474,-118.593802146169,Hand-Brewed Beer,33.0,4.5,91311.0
258,258,359.0,1710 Sessums Dr,Breweries,Redlands,34.083151,-117.141796,Hangar 24 Craft Brewing,613.0,4.5,92374.0
259,259,360.0,460 Lincoln Ave,Breweries,San Jose,37.3199234131692,-121.90801808465599,Hapa's Brewing Company,242.0,4.5,95126.0
260,260,363.0,1050 26th St,Breweries,San Francisco,37.7516212463379,-122.390068054199,Harmonic Brewing,133.0,4.5,94107.0
261,261,364.0,1785 Fulton St,Breweries,San Francisco,37.7757521780078,-122.446032238623,Barrel Head Brewhouse,515.0,4.0,94117.0
262,262,365.0,1250 Keystone Way,Breweries,Vista,33.136309999999995,-117.23206,Helia Brewing Co,46.0,5.0,92081.0
263,263,366.0,8101 Commercial St,Breweries,La Mesa,32.7719725482107,-117.023412848952,Helix Brewing,187.0,4.5,91942.0
264,264,367.0,1333 N McDowell Blvd,Breweries,Petaluma,38.27212,-122.66393000000001,HenHouse Brewing Company Palace of Barrels,41.0,4.5,94954.0
265,265,368.0,1052 Horizon Dr,Breweries,Fairfield,38.273647,-122.015358,Heretic Brewing Company,261.0,4.5,94533.0
266,266,369.0,1627 S 7th St,Breweries,San Jose,37.313457,-121.86744099999999,Hermitage Brewery,237.0,4.5,95112.0
267,267,371.0,1924 Pacific Ave,Breweries,Stockton,37.9704243,-121.299377,High Water Brewing,4.0,5.0,95204.0
268,268,372.0,5127 York Blvd,Breweries,Los Angeles,34.1208931,-118.20380039999999,Highland Park Brewery,115.0,4.0,90042.0
269,269,377.0,5100 Virginiatown Rd,Breweries,Newcastle,38.900220000000004,-121.20881000000001,Hillenbrand Farmhaus Brewery,78.0,4.0,95658.0
270,270,379.0,1763 Alcatraz Ave,Breweries,Berkeley,37.84884,-122.27218,Hoi Polloi Brewing Taproom and Beat Lounge,176.0,4.5,94703.0
271,271,382.0,281 S Thomas St,Breweries,Pomona,34.057116,-117.751378,Homage Brewing,119.0,4.5,91766.0
272,272,383.0,2911 El Cajon Blvd,Breweries,San Diego,32.7550201,-117.1311035,The Homebrewer,124.0,5.0,92104.0
273,273,384.0,9 E Main St,Breweries,Winters,38.52244,-121.96808,Hoobyâ€™s Brewing,34.0,4.5,95694.0
274,274,386.0,270 Capistrano Rd,Breweries,Half Moon Bay,37.5039929,-122.48292849999999,Hop Dogma Brewing Company,189.0,4.5,94019.0
275,275,387.0,106 W 7th St,Breweries,Hanford,36.32682,-119.64608,Hop Forged Brewing Company,4.0,4.0,93230.0
276,276,388.0,2887 Bryant St,Breweries,San Francisco,37.74852,-122.40856000000001,Hop Oast Pub & Brewery,21.0,4.5,94110.0
277,277,389.0,1999 S Myrtle Ave,Breweries,Monrovia,34.128420285779804,-118.002410639525,Pacific Plate Brewing Company,246.0,4.5,91016.0
278,278,390.0,2910 La Palma Ave,Breweries,Anaheim,33.8494381,-117.86341609999998,Hoparazzi Brewing Co,114.0,4.0,92806.0
279,279,393.0,4040 Calle Platino,Breweries,Oceanside,33.20681,-117.29585,Horus Aged Ales,6.0,5.0,92056.0
280,280,395.0,1450 Tollhouse Rd,Breweries,Clovis,36.82721,-119.68905,Zone 9 Brewing Company,31.0,5.0,93611.0
281,281,396.0,402 Ingalls St,Breweries,Santa Cruz,36.95894000000001,-122.04848,Santa Cruz Mountain Brewing,380.0,4.0,95060.0
282,282,397.0,2320 Central Ave,Breweries,McKinleyville,40.947823226451895,-124.101044163108,Humboldt Regeneration,41.0,5.0,95519.0
283,283,398.0,3544 Carson Rd,Breweries,Camino,38.7406455,-120.6991994,HWY 50 Brewery,31.0,4.0,95709.0
284,284,400.0,100 S Sacramento St,Breweries,Lodi,38.13247590144321,-121.27212047915,Idol Beer Works,40.0,4.5,95240.0
285,285,402.0,800 N Alameda St,Breweries,Los Angeles,34.055713,-118.23663,Imperial Western Beer Company,202.0,4.0,90012.0
286,286,403.0,7370 San Ramon Rd,Breweries,Dublin,37.706152,-121.937133,INC 82,365.0,4.0,94568.0
287,287,404.0,444 Harrison St,Breweries,Oakland,37.796421,-122.27125500000001,Independent Brewing Company,65.0,4.0,94607.0
288,288,405.0,2123 Industrial Ct,Breweries,Vista,33.1694905096831,-117.22022542021999,Indian Joe Brewing,142.0,4.5,92081.0
289,289,406.0,1016 Railroad Ave,Breweries,Novato,38.108551,-122.56557,Indian Valley Brewery,13.0,4.5,94945.0
290,290,407.0,2565 N Hwy 14,Breweries,Inyokern,35.66747,-117.87366000000002,Indian Wells Brewing Company,109.0,4.0,93527.0
291,291,408.0,2350 Sunrise St,Breweries,Los Angeles,34.0357675,-118.2226773,Indie Brewing Company,84.0,4.5,90023.0
292,292,409.0,1710 Palmyrita Ave,Breweries,Riverside,34.0040674,-117.3486558,Inland Empire Brewing Co.,108.0,4.5,92507.0
293,293,410.0,26440 Jefferson Ave,Breweries,Murrieta,33.534475300000004,-117.1781479,Inland Wharf Brewing,82.0,5.0,92562.0
294,294,411.0,3650 W Temple Ave,Breweries,Pomona,34.0488778799772,-117.81358346343,Innovation Brew Works,212.0,4.0,91768.0
295,295,412.0,3841 Mission Oaks Blvd,Breweries,Camarillo,34.216852,-119.01911299999999,Institution Ale Company,493.0,4.5,93012.0
296,296,413.0,1305 Hot Spring Way,Breweries,Vista,33.14508,-117.23905,Iron Fist Brewing,277.0,4.5,92081.0
297,297,414.0,765 Center Blvd,Breweries,Fairfax,37.985995,-122.5839888,Iron Springs Pub & Brewery,327.0,4.0,94930.0
298,298,415.0,1581 Industrial St,Breweries,Los Angeles,34.036190600000005,-118.2357996,Iron Triangle Brewing Company,250.0,4.0,90021.0
299,299,416.0,42095 Zevo Dr,Breweries,Temecula,33.51177,-117.17828700000001,Ironfire Brewing Company,98.0,4.5,92590.0
300,300,417.0,5049 6th St,Breweries,Carpinteria,34.3959803088136,-119.520957023835,Island Brewing Company,234.0,4.5,93013.0
301,301,418.0,2380 Larsen Dr,Breweries,Camino,38.75634,-120.67915,Jack Russell Farm Brewery,290.0,3.5,95709.0
302,302,419.0,800 W Grand Ave,Breweries,Escondido,33.11735,-117.09163000000001,Jacked Up Brewery,100.0,4.5,92025.0
303,303,420.0,1323 Terminal St,Breweries,West Sacramento,38.57185250000001,-121.5413488,Jackrabbit Brewing Company,87.0,4.5,95691.0
304,304,422.0,155 Mata Way,Breweries,San Marcos,33.141627299999996,-117.14926709999999,The Lost Abbey,483.0,4.0,92069.0
305,305,424.0,44356 S Grimmer Blvd,Breweries,Fremont,37.5027433498577,-121.95470540845899,JP DasBrew,157.0,4.5,94538.0
306,306,426.0,2307 Main St,Breweries,Julian,33.079010100000005,-116.60326200000002,Julian Beer Company,146.0,4.5,92036.0
307,307,428.0,131 S Crawford Ave,Breweries,June Lake,37.7785932,-119.0761111,June Lake Brewing,210.0,4.5,93529.0
308,308,431.0,40868 Winchester Rd,Breweries,Temecula,33.524809999999995,-117.15898,Karl Strauss Brewing Company,984.0,4.5,92591.0
309,309,432.0,1157 Columbia St,Breweries,San Diego,32.7174742,-117.16728959999999,Karl Strauss Brewing Company,1066.0,4.0,92101.0
310,310,433.0,10448 Reserve Dr,Breweries,San Diego,33.021491,-117.113449,Karl Strauss Brewery Restaurant,800.0,4.0,92127.0
311,311,437.0,1157 Columbia St,Breweries,San Diego,32.7174742,-117.16728959999999,Karl Strauss Brewing Company,1066.0,4.0,92101.0
312,312,438.0,600 Wilshire Blvd,Breweries,Los Angeles,34.0479563134481,-118.256189231247,Karl Strauss Brewing Company,624.0,4.5,90017.0
313,313,439.0,1044 Wall St,Breweries,La Jolla,32.8471024,-117.2735865,Karl Strauss Brewing Company,818.0,4.0,92037.0
314,314,441.0,1000 Universal Studios Blvd,Breweries,Universal City,34.1362631,-118.3538828,Karl Strauss Brewing Company,935.0,4.0,91608.0
315,315,443.0,521 E Main St,Breweries,Visalia,36.3299567204013,-119.287002812965,BarrelHouse Brewing - Visalia,80.0,4.0,93292.0
316,316,444.0,70 E 4th St,Breweries,Morgan Hill,37.12778,-121.6502,Kelly Brewing Company,48.0,4.5,95037.0
317,317,445.0,3945 Main St,Breweries,Kelseyville,38.977579999999996,-122.8385,Kelsey Creek Brewing,35.0,4.5,95451.0
318,318,446.0,4067 Adams Ave,Breweries,San Diego,32.7630690045335,-117.107921081597,Kensington Brewing Company,64.0,4.5,92116.0
319,319,447.0,13415 Sierra Hwy,Breweries,Kernville,35.7578661939949,-118.41932415962201,Kern River Brewing Company,464.0,4.0,93238.0
320,320,449.0,7889 Ostrow St,Breweries,San Diego,32.81315,-117.15545,Ketch Brewing,25.0,4.5,92111.0
321,321,450.0,3340 Ramada Dr,Breweries,Paso Robles,35.573436,-120.69691599999999,Kilokilo Brewing Company,10.0,4.5,93446.0
322,322,451.0,1875 Cable St,Breweries,San Diego,32.745329999999996,-117.24947,Kilowatt Brewing,102.0,4.5,92107.0
323,323,453.0,2907 182nd St,Breweries,Redondo Beach,33.865905700000006,-118.3561142,King Harbor Brewing Company,103.0,4.0,90278.0
324,324,454.0,8560 Vineyard Ave,Breweries,Rancho Cucamonga,34.0984,-117.61206000000001,Kings Brewing,216.0,4.5,91730.0
325,325,455.0,13395 New Airport Rd,Breweries,Auburn,38.9518166,-121.08017209999998,Knee Deep Brewing Company Tap Room,348.0,4.5,95602.0
326,326,456.0,842 Market St,Breweries,San Diego,32.711758392025104,-117.15686269104499,Knotty Brewing Co,33.0,4.0,92101.0
327,327,460.0,77917 Wildcat Dr,Breweries,Palm Desert,33.76473,-116.30532,La Quinta Brewing Co,120.0,4.5,92211.0
328,328,461.0,2125 Wright Ave,Breweries,La Verne,34.095562,-117.77171100000001,La Verne Brewing Company,130.0,4.0,91750.0
329,329,464.0,29851 Aventura D,Breweries,Rancho Santa Margarita,33.63661,-117.60958000000001,Laguna Beach Beer Company - Rancho Santa Margarita,112.0,4.5,92688.0
330,330,465.0,237 Ocean Ave,Breweries,Laguna Beach,33.54283,-117.78353999999999,Laguna Beach Brewery & Grille,322.0,4.5,92651.0
331,331,466.0,1280 N McDowell Blvd,Breweries,Petaluma,38.272420000000004,-122.66237,Lagunitas Brewing Company,1877.0,4.5,94954.0
332,332,467.0,2050 Lake Tahoe Blvd,Breweries,South Lake Tahoe,38.913256,-120.00233899999999,Lake Tahoe AleWorX,383.0,4.0,96150.0
333,333,469.0,159 N 1st Ave,Breweries,Oakdale,37.766583000000004,-120.850126,Last Call Brewing,37.0,4.5,95361.0
334,334,470.0,2120 Porterfield Way,Breweries,Upland,34.1090599387778,-117.69083790334801,Last Name Brewing,340.0,4.5,91786.0
335,335,471.0,1795 Hancock St,Breweries,San Diego,32.7424694,-117.18466780000001,Latchkey Brewing Company,24.0,5.0,92110.0
336,336,472.0,1430 Vantage Ct,Breweries,Vista,33.136069,-117.224897,Latitude 33 Brewing,168.0,4.0,92081.0
337,337,474.0,5410 W San Fernando Rd,Breweries,Los Angeles,34.15064,-118.27445300000001,Golden Road Brewing,2296.0,4.0,90039.0
338,338,475.0,1723 Rogers Ave,Breweries,San Jose,37.375479999999996,-121.90891,Lazy Duck Brewing,26.0,4.5,95112.0
339,339,476.0,585 E Thompson Blvd,Breweries,Ventura,34.278490000000005,-119.2918,Leashless Brewing,93.0,4.0,93001.0
340,340,477.0,1245 Puerta Del Sol,Breweries,San Clemente,33.457777,-117.58877269999999,Left Coast Brewing Company,121.0,4.5,92673.0
341,341,479.0,363 Airport Rd,Breweries,Oceanside,33.2154729876819,-117.350640892982,Legacy Brewing Co,136.0,4.0,92058.0
342,342,480.0,1301 S Lewis St,Breweries,Anaheim,33.8164143332197,-117.898888999417,Legends Craft Brewery,178.0,4.5,92805.0
343,343,481.0,7700 District Blvd,Breweries,Bakersfield,35.314127018717606,-119.08752526983601,Lengthwise Brewing Company,363.0,4.5,93313.0
344,344,482.0,3630 Atlantic Ave,Breweries,Long Beach,33.8231670587409,-118.18471904393101,Liberation Brewing Co,53.0,4.5,90807.0
345,345,483.0,1234 Broad St,Breweries,San Luis Obispo,35.2776799,-120.66306999999999,Libertine Brewing Company,190.0,4.0,93401.0
346,346,484.0,13200 Kirkham Way,Breweries,Poway,32.93549,-117.0435,Lightning Brewery,145.0,4.5,92064.0
347,347,485.0,3083 N Lima St,Breweries,Burbank,34.2059799,-118.34686,Lincoln Beer Company,209.0,4.5,91504.0
348,348,487.0,7949 Stromesa Ct,Breweries,San Diego,32.891693115234396,-117.148506164551,Little Miss Brewing,203.0,4.5,92126.0
349,349,488.0,69 Bluxome St,Breweries,San Francisco,37.77648,-122.39681999999999,Local Brewing Co,134.0,4.5,94107.0
350,350,489.0,365 Enterprise Way,Breweries,Tehachapi,35.136643,-118.454828,Local Craft Beer,68.0,4.5,93561.0
351,351,490.0,105 S School St,Breweries,Lodi,38.1326422,-121.2739827,Lodi Beer Co,748.0,4.0,95240.0
352,352,491.0,130 N Santa Cruz Ave,Breweries,Los Gatos,37.2252873,-121.9823038,Loma Brewing Company,340.0,4.0,95030.0
353,353,492.0,518 W Willow St,Breweries,Long Beach,33.8042235476715,-118.198666799389,Long Beach Beer Lab,152.0,4.5,90806.0
354,354,493.0,10320 Camino Santa Fe,Breweries,San Diego,32.90419,-117.17192,Longship Brewery,154.0,4.5,92121.0
355,355,494.0,3277 Swetzer Rd,Breweries,Loomis,38.83194,-121.19048000000001,Loomis Basin Brewing Company,135.0,4.0,95650.0
356,356,495.0,12918 Cerise Ave,Breweries,Hawthorne,33.915223600000004,-118.3323751,Los Angeles Ale Works,172.0,4.5,90250.0
357,357,496.0,1600 Sunset Dr,Breweries,Eureka,40.767108,-124.1893824,Lost Coast Brewery,63.0,4.5,95503.0
358,358,498.0,490 Mill St,Breweries,Reno,39.52544,-119.80581000000001,10 Torr Distilling and Brewing,91.0,4.5,89502.0
359,359,499.0,924 Calle Negocio,Breweries,San Clemente,33.4516,-117.60707,Lost Winds Brewing,89.0,4.5,92673.0
360,360,500.0,1195 Evans Ave,Breweries,San Francisco,37.7380942813543,-122.38052144890499,Speakeasy Ales & Lagers,402.0,4.5,94124.0
361,361,501.0,610 W Ave O,Breweries,Palmdale,34.6161911232832,-118.14111939357201,Lucky Luke Brewing,87.0,4.5,93551.0
362,362,502.0,6860 Cortona Dr,Breweries,Goleta,34.432786,-119.86853700000002,M. Special Brewing Company,122.0,4.5,93117.0
363,363,504.0,393 La Fata St,Breweries,Saint Helena,38.498528629741294,-122.457297338456,Mad Fritz Brewing,19.0,5.0,94574.0
364,364,506.0,1744 Donlon St,Breweries,Ventura,34.255645971532104,-119.237733880503,MadeWest Brewing Company,163.0,4.5,93003.0
365,365,507.0,1398 Haight St,Breweries,San Francisco,37.7703644,-122.4451952,Magnolia Haight,1762.0,3.5,94117.0
366,366,510.0,18 Lake Mary Rd,Breweries,Mammoth Lakes,37.648734999999995,-118.98349099999999,Mammoth Brewing Co,507.0,4.0,93546.0
367,367,511.0,1750 El Camino Real,Breweries,Grover Beach,35.129473,-120.60846799999999,ManRock Brewing,142.0,4.0,93433.0
368,368,513.0,289 Mare Island Way,Breweries,Vallejo,38.10052,-122.26305,Mare Island Brewing - Ferry Taproom,303.0,4.0,94590.0
369,369,514.0,1809 Larkspur Landing Cir,Breweries,Larkspur,37.9475358029827,-122.50961744158899,Marin Brewing Company,763.0,3.0,94939.0
370,370,516.0,2350 Sunrise St,Breweries,Los Angeles,34.0357675,-118.2226773,Indie Brewing Company,84.0,4.5,90023.0
371,371,518.0,3812 Grim Ave,Breweries,San Diego,32.747702000000004,-117.128543,Mike Hess Brewing Company,516.0,4.5,92104.0
372,372,519.0,7955 Silverton Ave,Breweries,San Diego,32.8895174875323,-117.14997703719901,Mike Hess Brewing Company,192.0,4.5,92126.0
